company.GVKEY,year.fyear,cf,earning.ni,lv_book,lv_mkt
  2435,2011-12-31,-214,  513.000,0.145527753810756,168.666666666667
  2435,2011-12-31,-214,  513.000,0.145527753810756,168.666666666667
  2526,2011-12-31,9.40000000000001,  180.300,0.258064516129032,46.9485714285714
  2536,2011-12-31,22.984,   77.263,0.22677733481898,20.8499700239808
  2556,2011-12-31,17.558,   15.670,0,0
  2807,2011-12-31,-3.65300000000002,  116.791,0.382387460101475,
  2820,2011-12-31,-35.419,   15.237,0.20916507749226,6.43284106891702
  3062,2011-12-31,-95.007,  297.637,0.308779386027947,3.78077539910248
  3310,2011-12-31,-303,  951.000,0.108443777611069,0.927298645759088
  3336,2011-12-31,-713,-4242.000,0.241040307444812,6.43675417661098
  3362,2011-12-31,-861.9,  467.900,0.253165995158147,43.8229954614221
  3622,2011-12-31,0.00900000000000034,    5.039,0,
  3647,2011-12-31,1.702,   13.296,0.063040714226485,1.77352255054432
  3785,2011-12-31,2.93,   -3.259,0.174978127734033,
  3937,2011-12-31,74.839,   29.451,0.424907108000892,31.6512454156479
  4273,2011-12-31,-32.342,   25.772,0,0
  4274,2011-12-31,-46.916,    4.904,0,0
  4322,2011-12-31,5.164,   10.634,0.00172843271821463,
  4476,2011-12-31,-6.325,  -28.797,0.0257204069912977,0.0366279435509237
  4598,2011-12-31,542, 2032.000,0.0557469150252483,
  4807,2011-12-31,2.898,    9.449,0.0578573737325368,Inf
  4843,2011-12-31,-548.939,  979.058,0,0
  4900,2011-12-31,-0.150999999999999,    7.374,0.00351134833893455,0.0211235700532337
  4903,2011-12-31,4.671,    8.150,0,
  4911,2011-12-31,43.647,    2.148,0.126288416338369,
  5071,2011-12-31,-130.2, 1567.300,0.327210761821698,69.5877016129032
  5165,2011-12-31,0.957,   -5.852,0.00376749192680301,
  5210,2011-12-31,-0.828,    2.208,0.124420560364278,
  5254,2011-12-31,5.567,   10.553,0.00250484879584613,0.0114335622692445
  5530,2011-12-31,9.626,   22.685,0,0
  5568,2011-12-31,728.277,  923.159,0.415597699230086,55.200330300041
  5650,2011-12-31,1016.054, 4212.826,0.198014841896346,5.45781995847581
  5691,2011-12-31,245.589, 2566.218,0.267079225492167,20.8519779725842
  6003,2011-12-31,30.642,   58.460,0,0
  6315,2011-12-31,-86.7, -102.300,1.77703235990529,Inf
  6315,2011-12-31,-86.7, -102.300,1.77703235990529,Inf
